"","Input 0 Last (C)","Input 1 Last (C)","Input 2 Last (C)","Input 3 Last (C)","Input 4 Last (C)","Input 5 Last (C)"
"2025-07-22T10:32:59-04:00","18.130","18.123","27.325","27.328","27.203","27.380"
"2025-07-22T10:33:59-04:00","18.085","18.078","27.317","27.369","27.284","27.453"
"2025-07-22T10:34:59-04:00","18.080","18.109","27.507","27.415","27.374","27.547"
"2025-07-22T10:35:59-04:00","18.069","18.121","27.577","27.621","27.485","27.607"
"2025-07-22T10:36:59-04:00","18.077","18.103","27.264","27.334","27.250","27.371"
"2025-07-22T10:37:59-04:00","18.074","18.115","27.427","27.501","27.423","27.519"
"2025-07-22T10:38:59-04:00","18.079","18.087","27.598","27.650","27.554","27.653"
"2025-07-22T10:39:59-04:00","18.052","18.104","27.627","27.663","27.656","27.744"
"2025-07-22T10:40:59-04:00","18.083","18.131","27.701","27.867","27.779","27.797"
"2025-07-22T10:41:59-04:00","18.113","18.210","27.794","27.827","27.698","27.831"
"2025-07-22T10:42:59-04:00","18.181","18.318","27.529","27.607","27.548","27.662"
"2025-07-22T10:43:59-04:00","18.262","18.473","28.018","27.955","27.911","28.106"
"2025-07-22T10:44:59-04:00","18.307","18.556","27.735","27.801","27.713","27.864"
"2025-07-22T10:45:59-04:00","18.401","18.643","28.182","28.197","28.130","28.322"
"2025-07-22T10:46:59-04:00","18.529","18.822","27.992","28.036","27.944","28.062"
"2025-07-22T10:47:59-04:00","18.673","18.963","28.050","28.142","28.098","28.263"
"2025-07-22T10:48:59-04:00","18.750","19.110","27.960","28.063","28.008","28.141"
"2025-07-22T10:49:59-04:00","18.845","19.205","28.143","28.238","28.168","28.308"
"2025-07-22T10:50:59-04:00","18.966","19.401","28.168","28.168","28.120","28.193"
"2025-07-22T10:51:59-04:00","19.091","19.518","28.390","28.431","28.383","28.515"
"2025-07-22T10:52:59-04:00","19.232","19.645","28.471","28.530","28.409","28.537"
"2025-07-22T10:53:59-04:00","19.355","19.801","28.596","28.700","28.648","28.758"
"2025-07-22T10:54:59-04:00","19.638","19.924","28.508","28.538","28.402","28.446"
"2025-07-22T10:55:59-04:00","19.834","20.105","28.670","28.718","28.571","28.688"
"2025-07-22T10:56:59-04:00","19.905","20.049","28.188","28.243","28.162","28.320"
"2025-07-22T10:57:59-04:00","20.069","20.308","28.693","28.793","28.719","28.815"
"2025-07-22T10:58:59-04:00","20.201","20.480","28.498","28.575","28.479","28.693"
"2025-07-22T10:59:59-04:00","20.592","20.610","28.866","28.774","28.671","28.793"
"2025-07-22T11:00:59-04:00","20.508","20.758","28.319","28.393","28.297","28.510"
"2025-07-22T11:01:59-04:00","20.613","20.679","28.535","28.579","28.487","28.590"
"2025-07-22T11:02:59-04:00","20.770","21.141","28.699","28.787","28.779","28.901"
"2025-07-22T11:03:59-04:00","21.092","21.254","28.645","28.686","28.634","28.686"
"2025-07-22T11:04:59-04:00","21.215","21.432","28.526","28.552","28.448","28.636"
"2025-07-22T11:05:59-04:00","21.337","21.524","28.482","28.511","28.489","28.574"
"2025-07-22T11:06:59-04:00","21.542","21.800","28.617","28.687","28.732","28.783"
"2025-07-22T11:07:59-04:00","21.541","21.942","28.686","28.771","28.690","28.903"
"2025-07-22T11:08:59-04:00","21.810","22.086","28.944","29.073","28.874","28.984"
"2025-07-22T11:09:59-04:00","21.979","22.042","28.679","28.731","28.698","28.801"
"2025-07-22T11:10:59-04:00","22.145","22.307","28.970","29.007","28.930","29.114"
"2025-07-22T11:11:59-04:00","22.263","22.422","29.140","29.243","29.239","29.265"
"2025-07-22T11:12:59-04:00","22.489","22.581","29.060","29.259","29.171","29.230"
"2025-07-22T11:13:59-04:00","22.631","22.786","28.952","29.067","28.930","29.063"
"2025-07-22T11:14:59-04:00","22.784","22.986","29.237","29.311","29.160","29.234"
"2025-07-22T11:15:59-04:00","22.915","23.099","28.960","29.048","29.089","29.262"
"2025-07-22T11:16:59-04:00","23.088","23.316","29.277","29.398","29.233","29.292"
"2025-07-22T11:17:59-04:00","23.147","23.386","29.233","29.233","29.137","29.273"
"2025-07-22T11:18:59-04:00","23.266","23.550","28.877","28.958","28.932","28.988"
"2025-07-22T11:19:59-04:00","23.394","23.762","28.968","29.049","28.883","29.023"
"2025-07-22T11:20:59-04:00","23.540","23.926","29.099","29.206","29.103","29.114"
"2025-07-22T11:21:59-04:00","23.757","24.070","29.121","29.213","29.202","29.313"
"2025-07-22T11:22:59-04:00","24.055","24.272","29.199","29.408","29.269","29.394"
"2025-07-22T11:23:59-04:00","24.142","24.411","29.437","29.484","29.352","29.565"
"2025-07-22T11:24:59-04:00","24.306","24.586","29.225","29.292","29.225","29.336"
"2025-07-22T11:25:59-04:00","24.547","24.749","29.496","29.529","29.455","29.628"
"2025-07-22T11:26:59-04:00","24.679","24.922","29.458","29.631","29.639","29.756"
"2025-07-22T11:27:59-04:00","24.835","25.045","29.228","29.339","29.254","29.401"
"2025-07-22T11:28:59-04:00","25.036","25.143","29.197","29.172","29.127","29.326"
"2025-07-22T11:29:59-04:00","25.156","25.311","29.538","29.649","29.564","29.612"
"2025-07-22T11:30:59-04:00","25.315","25.459","29.455","29.466","29.341","29.469"
"2025-07-22T11:31:59-04:00","25.442","25.608","29.213","29.184","29.121","29.232"
"2025-07-22T11:32:59-04:00","25.542","25.642","29.299","29.409","29.262","29.383"
"2025-07-22T11:33:59-04:00","25.705","25.948","29.292","29.399","29.315","29.543"
"2025-07-22T11:34:59-04:00","25.903","26.090","29.552","29.659","29.630","29.744"
"2025-07-22T11:35:59-04:00","26.078","26.254","29.820","29.926","29.809","29.941"
"2025-07-22T11:36:59-04:00","26.216","26.415","29.572","29.653","29.583","29.609"
"2025-07-22T11:37:59-04:00","26.344","26.550","29.122","29.218","29.082","29.288"
"2025-07-22T11:38:59-04:00","26.536","26.731","29.530","29.630","29.501","29.648"
"2025-07-22T11:39:59-04:00","26.698","26.896","29.306","29.277","29.247","29.332"
"2025-07-22T11:40:59-04:00","26.870","27.054","29.559","29.559","29.512","29.655"
"2025-07-22T11:41:59-04:00","26.999","27.234","29.475","29.493","29.409","29.596"
"2025-07-22T11:42:59-04:00","27.198","27.357","29.877","29.958","29.836","29.991"
"2025-07-22T11:43:59-04:00","27.254","27.548","29.719","29.771","29.682","29.796"
"2025-07-22T11:44:59-04:00","27.573","27.690","29.802","29.872","29.850","29.990"
"2025-07-22T11:45:59-04:00","27.633","27.813","29.572","29.686","29.653","29.778"
"2025-07-22T11:46:59-04:00","27.829","27.954","29.374","29.370","29.231","29.367"
"2025-07-22T11:47:59-04:00","28.017","28.109","29.433","29.419","29.393","29.463"
"2025-07-22T11:48:59-04:00","28.039","28.264","29.390","29.474","29.312","29.386"
"2025-07-22T11:49:59-04:00","28.260","28.444","29.412","29.441","29.368","29.423"
"2025-07-22T11:50:59-04:00","28.402","28.637","29.450","29.513","29.465","29.502"
"2025-07-22T11:51:59-04:00","28.697","28.819","29.514","29.532","29.407","29.463"
"2025-07-22T11:52:59-04:00","28.812","28.907","29.470","29.673","29.555","29.676"
"2025-07-22T11:53:59-04:00","28.910","29.083","29.444","29.385","29.212","29.392"
"2025-07-22T11:54:59-04:00","29.127","29.227","29.705","29.801","29.786","29.911"
"2025-07-22T11:55:59-04:00","29.173","29.371","29.419","29.515","29.533","29.636"
"2025-07-22T11:56:59-04:00","29.456","29.533","29.743","29.835","29.640","29.776"
"2025-07-22T11:57:59-04:00","29.533","29.684","29.629","29.735","29.610","29.757"
"2025-07-22T11:58:59-04:00","29.776","29.842","29.957","29.968","29.934","30.023"
"2025-07-22T11:59:59-04:00","29.814","30.064","29.737","29.836","29.719","29.870"
"2025-07-22T12:00:59-04:00","30.116","30.200","29.797","29.933","29.889","29.966"
"2025-07-22T12:01:59-04:00","30.102","30.383","29.588","29.625","29.577","29.654"
"2025-07-22T12:02:59-04:00","30.371","30.564","29.540","29.576","29.565","29.606"
"2025-07-22T12:03:59-04:00","30.521","30.645","29.672","29.746","29.665","29.728"
"2025-07-22T12:04:59-04:00","30.711","30.810","29.780","29.868","29.824","29.931"
"2025-07-22T12:05:59-04:00","30.785","30.978","29.718","29.814","29.696","29.862"
"2025-07-22T12:06:59-04:00","30.903","31.114","29.657","29.782","29.731","29.893"
"2025-07-22T12:07:59-04:00","31.054","31.287","29.633","29.681","29.637","29.799"
"2025-07-22T12:08:59-04:00","31.311","31.461","29.709","29.808","29.635","29.790"
"2025-07-22T12:09:59-04:00","31.433","31.546","29.703","29.755","29.681","29.806"
"2025-07-22T12:10:59-04:00","31.620","31.700","29.774","29.781","29.715","29.881"
"2025-07-22T12:11:59-04:00","31.729","31.893","29.642","29.734","29.645","29.855"
"2025-07-22T12:12:59-04:00","31.738","32.015","29.684","29.824","29.761","29.945"
"2025-07-22T12:13:59-04:00","31.992","32.163","30.010","30.072","30.014","30.101"
"2025-07-22T12:14:59-04:00","32.053","32.355","29.810","29.931","29.836","29.998"
"2025-07-22T12:15:59-04:00","32.226","32.532","30.131","30.204","30.095","30.175"
"2025-07-22T12:16:59-04:00","32.363","32.661","29.936","29.958","29.855","29.932"
"2025-07-22T12:17:59-04:00","32.548","32.814","29.991","30.042","29.913","30.002"
"2025-07-22T12:18:59-04:00","32.698","32.968","29.977","30.071","30.028","30.159"
"2025-07-22T12:19:59-04:00","32.875","33.126","30.033","30.077","29.953","30.102"
"2025-07-22T12:20:59-04:00","33.005","33.275","29.867","29.878","29.760","29.904"
"2025-07-22T12:21:59-04:00","33.179","33.441","29.917","30.038","29.921","30.078"
"2025-07-22T12:22:59-04:00","33.320","33.575","29.788","29.802","29.640","29.795"
"2025-07-22T12:23:59-04:00","33.508","33.755","29.889","29.915","29.823","30.003"
"2025-07-22T12:24:59-04:00","33.573","33.897","30.035","30.148","29.995","30.043"
"2025-07-22T12:25:59-04:00","33.756","34.091","29.955","30.061","29.974","30.029"
"2025-07-22T12:26:59-04:00","34.042","34.257","29.869","29.983","29.932","30.104"
"2025-07-22T12:27:59-04:00","34.131","34.400","29.683","29.709","29.639","29.760"
"2025-07-22T12:28:59-04:00","34.285","34.540","29.997","30.128","29.960","30.008"
"2025-07-22T12:29:59-04:00","34.460","34.679","29.813","29.835","29.791","29.924"
"2025-07-22T12:30:59-04:00","34.605","34.871","29.978","30.051","29.926","30.033"
"2025-07-22T12:31:59-04:00","34.673","34.976","29.914","30.021","29.889","30.094"
"2025-07-22T12:32:59-04:00","34.927","35.171","30.012","30.052","30.001","30.092"
"2025-07-22T12:33:59-04:00","35.050","35.330","29.904","30.106","29.985","30.139"
"2025-07-22T12:34:59-04:00","35.138","35.506","30.158","30.264","30.260","30.420"
"2025-07-22T12:35:59-04:00","35.321","35.657","30.101","30.232","30.181","30.268"
"2025-07-22T12:36:59-04:00","35.481","35.802","30.056","30.191","30.093","30.231"
"2025-07-22T12:37:59-04:00","35.776","35.983","30.085","30.129","30.110","30.249"
"2025-07-22T12:38:59-04:00","35.815","36.143","30.161","30.244","30.164","30.281"
"2025-07-22T12:39:59-04:00","36.021","36.258","30.178","30.298","30.221","30.378"
"2025-07-22T12:40:59-04:00","36.174","36.386","30.199","30.257","30.225","30.385"
"2025-07-22T12:41:59-04:00","36.283","36.578","30.250","30.323","30.184","30.235"
"2025-07-22T12:42:59-04:00","36.542","36.706","30.214","30.276","30.137","30.192"
"2025-07-22T12:43:59-04:00","36.673","36.950","30.600","30.684","30.512","30.676"
"2025-07-22T12:44:59-04:00","36.806","37.050","30.361","30.539","30.415","30.568"
"2025-07-22T12:45:59-04:00","36.963","37.174","29.986","30.084","30.012","30.187"
"2025-07-22T12:46:59-04:00","37.064","37.334","30.488","30.550","30.368","30.477"
"2025-07-22T12:47:59-04:00","37.213","37.468","30.386","30.447","30.422","30.575"
"2025-07-22T12:48:59-04:00","37.380","37.646","30.330","30.374","30.257","30.359"
"2025-07-22T12:49:59-04:00","37.530","37.792","30.538","30.597","30.429","30.571"
"2025-07-22T12:50:59-04:00","37.744","38.031","30.497","30.588","30.402","30.592"
"2025-07-22T12:51:59-04:00","37.827","38.144","30.435","30.457","30.431","30.515"
"2025-07-22T12:52:59-04:00","37.950","38.387","30.583","30.732","30.627","30.736"
"2025-07-22T12:53:59-04:00","38.106","38.445","30.732","30.885","30.816","30.830"
"2025-07-22T12:54:59-04:00","38.280","38.663","30.666","30.706","30.564","30.709"
"2025-07-22T12:55:59-04:00","38.407","38.739","30.122","30.250","30.235","30.348"
"2025-07-22T12:56:59-04:00","38.581","38.952","30.627","30.726","30.638","30.780"
"2025-07-22T12:57:59-04:00","38.736","39.068","30.714","30.827","30.652","30.757"
"2025-07-22T12:58:59-04:00","38.895","39.219","30.563","30.690","30.588","30.639"
"2025-07-22T12:59:59-04:00","39.062","39.393","30.373","30.431","30.387","30.577"
"2025-07-22T13:00:59-04:00","39.229","39.553","30.238","30.238","30.194","30.285"
"2025-07-22T13:01:59-04:00","39.416","39.744","30.712","30.785","30.709","30.891"
"2025-07-22T13:02:59-04:00","39.562","39.922","30.887","30.923","30.821","30.887"
"2025-07-22T13:03:59-04:00","39.715","40.031","30.705","30.716","30.577","30.767"
"2025-07-22T13:04:59-04:00","39.862","40.196","30.579","30.571","30.455","30.641"
"2025-07-22T13:05:59-04:00","40.021","40.354","30.807","30.858","30.771","30.778"
"2025-07-22T13:06:59-04:00","40.167","40.512","30.466","30.550","30.397","30.623"
"2025-07-22T13:07:59-04:00","40.349","40.668","30.791","30.904","30.780","30.871"
"2025-07-22T13:08:59-04:00","40.500","40.859","30.491","30.571","30.473","30.484"
"2025-07-22T13:09:59-04:00","40.665","40.987","30.692","30.743","30.652","30.856"
"2025-07-22T13:10:59-04:00","40.822","41.163","30.818","30.891","30.825","30.920"
"2025-07-22T13:11:59-04:00","40.976","41.284","30.787","30.801","30.645","30.728"
"2025-07-22T13:12:59-04:00","41.138","41.497","30.699","30.750","30.710","30.684"
"2025-07-22T13:13:59-04:00","41.286","41.605","30.767","30.683","30.585","30.657"
"2025-07-22T13:14:59-04:00","41.425","41.751","30.746","30.815","30.731","30.899"
"2025-07-22T13:15:59-04:00","41.657","41.922","30.637","30.648","30.517","30.539"
"2025-07-22T13:16:59-04:00","41.796","42.108","30.601","30.729","30.616","30.747"
"2025-07-22T13:17:59-04:00","41.892","42.236","30.632","30.723","30.578","30.698"
"2025-07-22T13:18:59-04:00","42.090","42.391","30.537","30.617","30.500","30.595"
"2025-07-22T13:19:59-04:00","42.245","42.594","30.700","30.776","30.729","30.904"
"2025-07-22T13:20:59-04:00","42.374","42.685","30.523","30.519","30.537","30.668"
"2025-07-22T13:21:59-04:00","42.556","42.842","30.269","30.400","30.287","30.484"
"2025-07-22T13:22:59-04:00","42.640","42.988","30.600","30.662","30.513","30.710"
"2025-07-22T13:23:59-04:00","42.831","43.154","30.585","30.680","30.607","30.727"
"2025-07-22T13:24:59-04:00","42.978","43.304","30.612","30.623","30.536","30.721"
"2025-07-22T13:25:59-04:00","43.178","43.494","30.814","30.938","30.817","30.927"
"2025-07-22T13:26:59-04:00","43.294","43.697","30.949","30.967","30.847","30.992"
"2025-07-22T13:27:59-04:00","43.479","43.791","30.690","30.741","30.679","30.788"
"2025-07-22T13:28:59-04:00","43.645","43.954","30.719","30.901","30.853","30.974"
"2025-07-22T13:29:59-04:00","43.797","44.108","30.666","30.798","30.721","30.921"
"2025-07-22T13:30:59-04:00","43.934","44.271","30.502","30.607","30.593","30.666"
"2025-07-22T13:31:59-04:00","44.168","44.444","30.679","30.796","30.756","30.788"
"2025-07-22T13:32:59-04:00","44.307","44.587","30.834","30.834","30.790","30.936"
"2025-07-22T13:33:59-04:00","44.439","44.754","31.020","30.984","30.915","31.024"
"2025-07-22T13:34:59-04:00","44.558","44.888","30.797","30.881","30.794","30.925"
"2025-07-22T13:35:59-04:00","44.736","45.102","30.707","30.783","30.751","30.882"
"2025-07-22T13:36:59-04:00","44.928","45.221","30.644","30.772","30.630","30.728"
"2025-07-22T13:37:59-04:00","45.100","45.383","30.654","30.650","30.588","30.679"
"2025-07-22T13:38:59-04:00","45.226","45.541","30.846","30.922","30.853","30.981"
"2025-07-22T13:39:59-04:00","45.366","45.714","30.939","31.019","30.910","31.077"
"2025-07-22T13:40:59-04:00","45.543","45.872","30.541","30.617","30.574","30.745"
"2025-07-22T13:41:59-04:00","45.703","46.033","30.994","30.972","30.797","31.023"
"2025-07-22T13:42:59-04:00","45.887","46.239","30.832","31.018","30.960","31.109"
"2025-07-22T13:43:59-04:00","46.021","46.366","30.876","30.960","30.880","31.069"
"2025-07-22T13:44:59-04:00","46.175","46.516","31.067","31.100","31.001","31.180"
"2025-07-22T13:45:59-04:00","46.346","46.654","30.944","30.999","30.933","31.031"
"2025-07-22T13:46:59-04:00","46.452","46.822","31.171","31.164","31.029","31.175"
"2025-07-22T13:47:59-04:00","46.622","46.970","31.134","31.287","31.174","31.316"
"2025-07-22T13:48:59-04:00","46.799","47.129","31.169","31.209","31.144","31.279"
"2025-07-22T13:49:59-04:00","46.908","47.274","30.911","31.042","30.929","31.141"
"2025-07-22T13:50:59-04:00","47.079","47.438","30.933","31.021","30.850","31.043"
"2025-07-22T13:51:59-04:00","47.278","47.601","30.788","30.897","30.810","31.021"
"2025-07-22T13:52:59-04:00","47.382","47.748","30.874","30.881","30.786","30.906"
"2025-07-22T13:53:59-04:00","47.544","47.921","30.978","31.051","31.051","31.091"
"2025-07-22T13:54:59-04:00","47.740","48.110","30.950","31.117","31.001","31.074"
"2025-07-22T13:55:59-04:00","47.938","48.265","30.905","31.043","30.952","31.065"
"2025-07-22T13:56:59-04:00","48.037","48.454","31.462","31.477","31.328","31.495"
"2025-07-22T13:57:59-04:00","48.187","48.618","31.398","31.490","31.515","31.661"
"2025-07-22T13:58:59-04:00","48.366","48.739","31.393","31.513","31.418","31.491"
"2025-07-22T13:59:59-04:00","48.548","48.882","31.201","31.332","31.325","31.336"
"2025-07-22T14:00:59-04:00","48.648","49.043","31.075","31.166","31.068","31.242"
"2025-07-22T14:01:59-04:00","48.806","49.215","31.037","31.077","30.909","30.993"
"2025-07-22T14:02:59-04:00","48.963","49.372","31.060","31.114","31.049","31.220"
"2025-07-22T14:03:59-04:00","49.154","49.527","30.989","31.004","30.847","30.975"
"2025-07-22T14:04:59-04:00","49.336","49.666","30.921","31.002","30.987","31.096"
"2025-07-22T14:05:59-04:00","49.440","49.806","31.062","31.113","31.087","31.186"
"2025-07-22T14:06:59-04:00","49.603","50.006","31.288","31.372","31.332","31.507"
"2025-07-22T14:07:59-04:00","49.771","50.180","31.464","31.566","31.471","31.613"
"2025-07-22T14:08:59-04:00","49.941","50.342","31.274","31.307","31.231","31.369"
"2025-07-22T14:09:59-04:00","50.020","50.460","31.346","31.386","31.346","31.532"
"2025-07-22T14:10:59-04:00","24.707","32.675","31.269","31.342","31.291","31.419"
"2025-07-22T14:11:59-04:00","21.938","31.607","31.417","31.497","31.381","31.472"
"2025-07-22T14:12:59-04:00","22.067","31.129","31.187","31.355","31.340","31.370"
"2025-07-22T14:13:59-04:00","22.149","30.190","31.221","31.294","31.287","31.396"
